postcode,locality,state
2346,UPPER MANILLA,NSW
2470,UPPER MONGOGARIE,NSW
4122,UPPER MOUNT GRAVATT,QLD
4122,UPPER MOUNT GRAVATT BC,QLD
6390,UPPER MURRAY,WA
2423,UPPER MYALL,NSW
7321,UPPER NATONE,TAS
2849,UPPER NILE,NSW
2450,UPPER ORARA,NSW
2446,UPPER PAPPINBARRA,NSW
4361,UPPER PILTON,QLD
4355,UPPER PINELANDS,QLD
3756,UPPER PLENTY,VIC
2441,UPPER ROLLANDS PLAINS,NSW
2336,UPPER ROUCHEL,NSW
3673,UPPER RYANS CREEK,VIC
7215,UPPER SCAMANDER,TAS
4850,UPPER STONE,QLD
7321,UPPER STOWPORT,TAS
5156,UPPER STURT,SA
6069,UPPER SWAN,WA
2447,UPPER TAYLORS ARM,NSW
4343,UPPER TENTHILL,QLD
2454,UPPER THORA,NSW
2475,UPPER TOOLOOM,NSW
2795,UPPER TURON,NSW
4477,UPPER WARREGO,QLD
6258,UPPER WARREN,WA
4370,UPPER WHEATVALE,QLD
2482,UPPER WILSONS CREEK,NSW
7150,UPPER WOODSTOCK,TAS
4614,UPPER YARRAMAN,QLD
2354,UPPER YARROWITCH,NSW
2439,UPSALLS CREEK,NSW
3664,UPTON HILL,VIC
3158,UPWEY,VIC
5142,URAIDLA,SA
2477,URALBA,NSW
852,URALLA,NT
2358,URALLA,NSW
2645,URANA,NSW
4655,URANGAN,QLD
2656,URANGELINE,NSW
2656,URANGELINE EAST,NSW
5573,URANIA,SA
2652,URANQUINTY,NSW
872,URAPUNTJA,NT
2829,URAWILKIE,NSW
2475,URBENVILLE,NSW
2611,URIARRA,NSW
2611,URIARRA FOREST,ACT
2611,URIARRA VILLAGE,ACT
2620,URILA,NSW
2840,URISINO,NSW
2484,URLIUP,NSW
2700,UROLY,NSW
4655,URRAWEEN,QLD
5064,URRBRAE,SA
2455,URUNGA,NSW
6537,USELESS LOOP,WA
6230,USHER,WA
6530,UTAKARRA,WA
4871,UTCHEE CREEK,QLD
2447,UTUNGUN,NSW
5690,UWORRA,SA
7140,UXBRIDGE,TAS
4465,V GATE,QLD
2421,VACY,NSW
4561,VALDORA,QLD
2790,VALE OF CLWYDD,NSW
5081,VALE PARK,SA
4352,VALE VIEW,QLD
4358,VALE VIEW,QLD
3860,VALENCIA CREEK,VIC
2280,VALENTINE,NSW
6532,VALENTINE,WA
4715,VALENTINE PLAINS,QLD
2454,VALERY,NSW
4860,VALETTAS ESTATE,QLD
4742,VALKYRIE,QLD
2448,VALLA,NSW
2448,VALLA BEACH,NSW
2777,VALLEY HEIGHTS,NSW
4850,VALLEY OF LAGOONS,QLD
5093,VALLEY VIEW,SA
6330,VANCOUVER PENINSULA,WA
6355,VARLEY,WA
2566,VARROVILLE,NSW
4227,VARSITY LAKES,QLD
4860,VASA VIEWS,QLD
3407,VASEY,VIC
6280,VASSE,WA
2030,VAUCLUSE,NSW
3451,VAUGHAN,VIC
3401,VECTIS,VIC
5311,VEITCH,SA
852,VENN,NT
3922,VENTNOR,VIC
4630,VENTNOR,QLD
3956,VENUS BAY,VIC
5607,VENUS BAY,SA
4347,VERADILLA,QLD
5245,VERDUN,SA
4285,VERESDALE,QLD
4285,VERESDALE SCRUB,QLD
4730,VERGEMONT,QLD
2440,VERGES CREEK,NSW
3133,VERMONT,VIC
3133,VERMONT SOUTH,VIC
822,VERNON ISLANDS,NT
4306,VERNOR,QLD
2550,VERONA,NSW
7112,VERONA SANDS,TAS
5603,VERRAN,SA
4562,VERRIERDALE,QLD
3814,VERVALE,VIC
3833,VESPER,VIC
4570,VETERAN,QLD
5211,VICTOR HARBOR,SA
5211,VICTOR HARBOR CENTRAL,SA
3121,VICTORIA GARDENS,VIC
4361,VICTORIA HILL,QLD
6100,VICTORIA PARK,WA
6979,VICTORIA PARK,WA
4751,VICTORIA PLAINS,QLD
4850,VICTORIA PLANTATION,QLD
3294,VICTORIA POINT,VIC
4165,VICTORIA POINT,QLD
4165,VICTORIA POINT WEST,QLD
852,VICTORIA RIVER,NT
852,VICTORIA RIVER DOWNS,NT
6429,VICTORIA ROCK,WA
4822,VICTORIA VALE,QLD
3294,VICTORIA VALLEY,VIC
7140,VICTORIA VALLEY,TAS
4570,VICTORY HEIGHTS,QLD
6432,VICTORY HEIGHTS,WA
3084,VIEWBANK,VIC
2448,VIEWMONT,NSW
2163,VILLAWOOD,NSW
4514,VILLENEUVE,QLD
4814,VINCENT,QLD
2540,VINCENTIA,NSW
5352,VINE VALE,SA
4343,VINEGAR HILL,QLD
2765,VINEYARD,NSW
3591,VINIFERA,VIC
2423,VIOLET HILL,NSW
3669,VIOLET TOWN,VIC
822,VIRGINIA,NT
834,VIRGINIA,NT
835,VIRGINIA,NT
4014,VIRGINIA,QLD
5120,VIRGINIA,SA
4014,VIRGINIA BC,QLD
4014,VIRGINIA DC,QLD
5091,VISTA,SA
3325,VITE VITE,VIC
3325,VITE VITE NORTH,VIC
2799,VITTORIA,NSW
6230,VITTORIA,WA
6056,VIVEASH,WA
5223,VIVONNE BAY,SA
2172,VOYAGER POINT,NSW
3885,W TREE,VIC
3637,WAAIA,VIC
3551,WAANYARRA,VIC
3269,WAARRE,VIC
3678,WABONGA,VIC
4076,WACOL,QLD
4076,WACOL EAST IMMIGRATION CENTRE,QLD
2259,WADALBA,NSW
2546,WADBILLIGA,NSW
7030,WADDAMANA,TAS
6369,WADDERIN,WA
5640,WADDIKEE,SA
6509,WADDINGTON,WA
6515,WADDY FOREST,WA
2474,WADEVILLE,NSW
822,WADEYE,NT
5440,WADNAMINGA,SA
6407,WAEEL,WA
803,WAGAIT BEACH,NT
822,WAGAIT BEACH,NT
810,WAGAMAN,NT
6215,WAGERUP,WA
2650,WAGGA WAGGA,NSW
2650,WAGGA WAGGA BC,NSW
2650,WAGGA WAGGA NORTH,NSW
2651,WAGGA WAGGA RAAF,NSW
2650,WAGGA WAGGA SOUTH,NSW
3646,WAGGARANDALL,VIC
3727,WAGGARANDALL,VIC
6530,WAGGRAKINE,WA
6315,WAGIN,WA
4798,WAGOORA,QLD
2722,WAGRAGOBILLY,NSW
2257,WAGSTAFFE,NSW
4513,WAGTAIL GROVE,QLD
3687,WAHGUNYAH,VIC
4625,WAHOON,QLD
4571,WAHPUNGA,QLD
3608,WAHRING,VIC
2076,WAHROONGA,NSW
5330,WAIKERIE,SA
6169,WAIKIKI,WA
4420,WAIKOLA,QLD
3401,WAIL,VIC
4404,WAINUI,QLD
3887,WAIREWA,VIC
4872,WAIRUNA,QLD
2077,WAITARA,NSW
3544,WAITCHIE,VIC
5211,WAITPINGA,SA
2443,WAITUI,NSW
822,WAK WAK,NT
2278,WAKEFIELD,NSW
2176,WAKELEY,NSW
4154,WAKERLEY,QLD
2710,WAKOOL,NSW
3381,WAL WAL,VIC
3385,WAL WAL,VIC
2795,WALANG,NSW
2642,WALBUNDRIE,NSW
2354,WALCHA,NSW
2354,WALCHA ROAD,NSW
3678,WALDARA,VIC
2800,WALDEGRAVE,NSW
6510,WALEBING,WA
2832,WALGETT,NSW
6422,WALGOOLAN,WA
3825,WALHALLA,VIC
3825,WALHALLA EAST,VIC
2343,WALHALLOW,NSW
4462,WALHALLOW,QLD
4872,WALKAMIN,QLD
6528,WALKAWAY,WA
5238,WALKER FLAT,SA
4650,WALKERS POINT,QLD
4751,WALKERSTON,QLD
4670,WALKERVALE,QLD
3956,WALKERVILLE,VIC
5081,WALKERVILLE,SA
3956,WALKERVILLE NORTH,VIC
3956,WALKERVILLE SOUTH,VIC
5098,WALKLEY HEIGHTS,SA
5238,WALL,SA
5254,WALL FLAT,SA
2659,WALLA WALLA,NSW
2343,WALLABADAH,NSW
2430,WALLABI POINT,NSW
2475,WALLABY CREEK,NSW
3352,WALLACE,VIC
872,WALLACE ROCKHOLE,NT
3303,WALLACEDALE,VIC
4310,WALLACES CREEK,QLD
2650,WALLACETOWN,NSW
2745,WALLACIA,NSW
2546,WALLAGA LAKE,NSW
2546,WALLAGA LAKE HEIGHTS,NSW
3891,WALLAGARAUGH,VIC
2550,WALLAGOOT,NSW
5661,WALLALA,SA
2320,WALLALONG,NSW
3381,WALLALOO,VIC
3387,WALLALOO,VIC
3381,WALLALOO EAST,VIC
3387,WALLALOO EAST,VIC
4850,WALLAMAN,QLD
2340,WALLAMORE,NSW
3756,WALLAN,VIC
3756,WALLAN EAST,VIC
2422,WALLANBAH,NSW
4383,WALLANGARRA,QLD
2360,WALLANGRA,NSW
2675,WALLANTHERY,NSW
2259,WALLARAH,NSW
6721,WALLAREENYA,WA
2420,WALLARINGA,NSW
2420,WALLAROBBA,NSW
2324,WALLAROO,NSW
2618,WALLAROO,NSW
4702,WALLAROO,QLD
5556,WALLAROO,SA
6429,WALLAROO,WA
5554,WALLAROO MINES,SA
5556,WALLAROO PLAIN,SA
4671,WALLAVILLE,QLD
5431,WALLAWAY,SA
2588,WALLENDBEEN,NSW
2845,WALLERAWANG,NSW
5713,WALLERBERDINA,SA
2665,WALLEROOBIE,NSW
4655,WALLIEBUM,QLD
4655,WALLIGAN,QLD
3351,WALLINDUC,VIC
2423,WALLINGAT,NSW
2428,WALLINGAT,NSW
3221,WALLINGTON,VIC
3222,WALLINGTON,VIC
2428,WALLIS LAKE,NSW
6076,WALLISTON,WA
6076,WALLISTON DC,WA
6925,WALLISTON DC,WA
4306,WALLOON,QLD
5431,WALLOWAY,SA
7304,WALLS OF JERUSALEM,TAS
2287,WALLSEND,NSW
2287,WALLSEND DC,NSW
2287,WALLSEND SOUTH,NSW
4570,WALLU,QLD
4428,WALLUMBILLA,QLD
4428,WALLUMBILLA NORTH,QLD
4428,WALLUMBILLA SOUTH,QLD
3401,WALLUP,VIC
2820,WALMER,NSW
3463,WALMER,VIC
6330,WALMSLEY,WA
4714,WALMUL,QLD
3875,WALPA,VIC
3507,WALPEUP,VIC
6398,WALPOLE,WA
6280,WALSALL,WA
4854,WALTER HILL,QLD
4856,WALTER LEVER ESTATE,QLD
4714,WALTERHALL,QLD
5264,WALTOWA,SA
3709,WALWA,VIC
6460,WALYORMOURING,WA
6084,WALYUNGA NATIONAL PARK,WA
6363,WALYURIN,WA
2537,WAMBAN,NSW
2830,WAMBANGALANG,NSW
2260,WAMBERAL,NSW
2620,WAMBOIN,NSW
2795,WAMBOOL,NSW
2630,WAMBROOK,NSW
6383,WAMENUSKING,WA
5700,WAMI KATA,SA
2705,WAMOON,NSW
4512,WAMURAN,QLD
4512,WAMURAN BASIN,QLD
2840,WANAARING,NSW
3612,WANALTA,VIC
872,WANARN,NT
5310,WANBI,SA
4700,WANDAL,QLD
5690,WANDANA,SA
6532,WANDANA,WA
3216,WANDANA HEIGHTS,VIC
2540,WANDANDIAN,NSW
5523,WANDEARAH,SA
5523,WANDEARAH EAST,SA
5523,WANDEARAH WEST,SA
2550,WANDELLA,NSW
3579,WANDELLA,VIC
2360,WANDERA,NSW
6308,WANDERING,WA
6167,WANDI,WA
3744,WANDILIGONG,VIC
6256,WANDILLUP,WA
5291,WANDILO,SA
3139,WANDIN EAST,VIC
3139,WANDIN NORTH,VIC
6530,WANDINA,WA
3312,WANDO BRIDGE,VIC
3312,WANDO VALE,VIC
4419,WANDOAN,QLD
3758,WANDONG,VIC
2710,WANDOOK,NSW
3549,WANDOWN,VIC
2365,WANDSWORTH,NSW
6503,WANERIE,WA
2423,WANG WAUK,NSW
4871,WANGAN,QLD
3678,WANGANDARY,VIC
2710,WANGANELLA,NSW
2482,WANGANUI,NSW
6065,WANGARA,WA
6065,WANGARA DC,WA
6947,WANGARA DC,WA
3891,WANGARABELL,VIC
3676,WANGARATTA,VIC
3677,WANGARATTA,VIC
4806,WANGARATTA,QLD
3678,WANGARATTA FORWARD,VIC
3678,WANGARATTA SOUTH,VIC
3677,WANGARATTA WEST,VIC
5607,WANGARY,SA
4877,WANGETTI,QLD
2267,WANGI WANGI,NSW
3530,WANGIE,VIC
5275,WANGOLINA,SA
3279,WANGOOM,VIC
810,WANGURI,NT
5607,WANILLA,SA
4860,WANJURU,QLD
6505,WANNAMAL,WA
6210,WANNANUP,WA
6065,WANNEROO,WA
6946,WANNEROO,WA
2903,WANNIASSA,ACT
3301,WANNON,VIC
4306,WANORA,QLD
6320,WANSBROUGH,WA
2650,WANTABADGERY,NSW
2644,WANTAGONG,NSW
2663,WANTIOOL,NSW
3152,WANTIRNA,VIC
3152,WANTIRNA SOUTH,VIC
2550,WAPENGO,NSW
5332,WAPPILKA,SA
2422,WAPRA,NSW
4513,WARABA,QLD
2304,WARABROOK,NSW
872,WARAKURNA,WA
2611,WARAMANGA,ACT
4575,WARANA,QLD
4575,WARANA BEACH,QLD
3612,WARANGA,VIC
3616,WARANGA,VIC
3612,WARANGA SHORES,VIC
2298,WARATAH,NSW
7321,WARATAH,TAS
3959,WARATAH BAY,VIC
3959,WARATAH NORTH,VIC
2298,WARATAH WEST,NSW
6220,WARAWARRUP,WA
2680,WARBURN,NSW
5556,WARBURTO,SA
3799,WARBURTON,VIC
4823,WARBURTON,QLD
6431,WARBURTON,WA
4470,WARD,QLD
5118,WARD BELT,SA
5522,WARD HILL,SA
2477,WARDELL,NSW
6311,WARDERING,WA
6405,WARDING EAST,WA
2484,WARDROP VALLEY,NSW
2350,WARDS MISTAKE,NSW
2422,WARDS RIVER,NSW
3465,WAREEK,VIC
2046,WAREEMBA,NSW
4829,WARENDA,QLD
2672,WARGAMBEGAL,NSW
3505,WARGAN,VIC
2402,WARIALDA,NSW
2402,WARIALDA RAIL,NSW
2528,WARILLA,NSW
4417,WARKON,QLD
2330,WARKWORTH,NSW
6743,WARMUN,WA
3482,WARMUR,VIC
6169,WARNBRO,WA
3243,WARNCOORT,VIC
3530,WARNE,VIC
2866,WARNECLIFFE,NSW
3980,WARNEET,VIC
4500,WARNER,QLD
6288,WARNER GLEN,WA
2282,WARNERS BAY,NSW
5540,WARNERTOWN,SA
2259,WARNERVALE,NSW
5417,WARNES,SA
4718,WARNOAH,QLD
4605,WARNUNG,QLD
5577,WAROOKA,SA
6215,WAROONA,WA
5422,WAROONEE,SA
4411,WARRA,QLD
2346,WARRABAH,NSW
4875,WARRABER ISLAND,QLD
4875,WARRABER ISLET,QLD
3286,WARRABKOOK,VIC
5607,WARRACHIE,SA
6423,WARRACHUPPIN,WA
3393,WARRACKNABEAL,VIC
5046,WARRADALE,SA
5046,WARRADALE NORTH,SA
6518,WARRADARGE,WA
2810,WARRADERRY,NSW
2460,WARRAGAI CREEK,NSW
2752,WARRAGAMBA,NSW
2710,WARRAGOON,NSW
3820,WARRAGUL,VIC
3821,WARRAGUL SOUTH,VIC
3821,WARRAGUL WEST,VIC
2339,WARRAH,NSW
2339,WARRAH CREEK,NSW
2343,WARRAH RIDGE,NSW
3377,WARRAK,VIC
2340,WARRAL,NSW
6421,WARRALAKIN,WA
5650,WARRAMBOO,SA
4854,WARRAMI,QLD
3113,WARRANDYTE,VIC
3134,WARRANDYTE SOUTH,VIC
7018,WARRANE,TAS
2423,WARRANULLA,NSW
3134,WARRANWOOD,VIC
2074,WARRAWEE,NSW
5730,WARRAWEENA,SA
2680,WARRAWIDGEE,NSW
2502,WARRAWONG,NSW
3301,WARRAYURE,VIC
2474,WARRAZAMBIL CREEK,NSW
2469,WARREGAH ISLAND,NSW
862,WARREGO,NT
2447,WARRELL CREEK,NSW
2824,WARREN,NSW
5233,WARREN,SA
3670,WARRENBAYNE,VIC
2800,WARRENDINE,NSW
3352,WARRENHEIP,VIC
3478,WARRENMANG,VIC
7261,WARRENTINNA,TAS
6330,WARRENUP,WA
2622,WARRI,NSW
2102,WARRIEWOOD,NSW
2102,WARRIEWOOD DC,NSW
2102,WARRIEWOOD SHOPPING SQUARE,NSW
2825,WARRIGAL,NSW
4307,WARRILL VIEW,QLD
2774,WARRIMOO,NSW
2100,WARRINGAH MALL,NSW
3249,WARRION,VIC
2429,WARRIWILLAH,NSW
3280,WARRNAMBOOL,VIC
3280,WARRNAMBOOL EAST,VIC
3280,WARRNAMBOOL WEST,VIC
3312,WARROCK,VIC
3283,WARRONG,VIC
2871,WARROO,NSW
4387,WARROO,QLD
5607,WARROW,SA
4871,WARRUBULLEN,QLD
2828,WARRUMBUNGLE,NSW
822,WARRUWI,NT
5715,WARTAKA,SA
3400,WARTOOK,VIC
3401,WARTOOK,VIC
2229,WARUMBUL,NSW
2232,WARUMBUL,NSW
852,WARUMUNGU,NT
5607,WARUNDA,SA
4370,WARWICK,QLD
6024,WARWICK,WA
4370,WARWICK DC,QLD
2170,WARWICK FARM,NSW
2425,WASHPOOL,NSW
2460,WASHPOOL,NSW
4306,WASHPOOL,QLD
4309,WASHPOOL,QLD
5454,WASHPOOL,SA
5400,WASLEYS,SA
2325,WATAGAN,NSW
4670,WATALGAN,QLD
2259,WATANOBBI,NSW
872,WATARRU,SA
3482,WATCHEM,VIC
3482,WATCHEM WEST,VIC
5461,WATCHMAN,SA
3485,WATCHUPGA,VIC
4621,WATERANGA,QLD
6725,WATERBANK,WA
6407,WATERCARRIN,WA
2233,WATERFALL,NSW
5066,WATERFALL GULLY,SA
3862,WATERFORD,VIC
4133,WATERFORD,QLD
6152,WATERFORD,WA
3658,WATERFORD PARK,VIC
4133,WATERFORD WEST,QLD
4001,WATERFRONT PLACE,QLD
3038,WATERGARDENS,VIC
3875,WATERHOLES,VIC
7262,WATERHOUSE,TAS
1440,WATERLOO,NSW
1441,WATERLOO,NSW
2017,WATERLOO,NSW
3373,WATERLOO,VIC
4673,WATERLOO,QLD
5413,WATERLOO,SA
6228,WATERLOO,WA
7109,WATERLOO,TAS
5110,WATERLOO CORNER,SA
2017,WATERLOO DC,NSW
6020,WATERMANS BAY,WA
2540,WATERSLEIGH,NSW
5452,WATERVALE,SA
2460,WATERVIEW,NSW
2460,WATERVIEW HEIGHTS,NSW
3195,WATERWAYS,VIC
3379,WATGANIA,VIC
6513,WATHEROO,WA
872,WATINUMA,SA
5690,WATRABA,SA
2602,WATSON,ACT
3087,WATSONIA,VIC
3087,WATSONIA NORTH,VIC
2030,WATSONS BAY,NSW
2355,WATSONS CREEK,NSW
3097,WATSONS CREEK,VIC
4385,WATSONS CROSSING,QLD
4887,WATSONVILLE,QLD
2232,WATTAMOLLA,NSW
2535,WATTAMOLLA,NSW
2794,WATTAMONDARA,NSW
6568,WATTENING,WA
3995,WATTLE BANK,VIC
4615,WATTLE CAMP,QLD
3384,WATTLE CREEK,VIC
2795,WATTLE FLAT,NSW
3352,WATTLE FLAT,VIC
5203,WATTLE FLAT,SA
3096,WATTLE GLEN,VIC
2173,WATTLE GROVE,NSW
4610,WATTLE GROVE,QLD
6107,WATTLE GROVE,WA
7109,WATTLE GROVE,TAS
3237,WATTLE HILL,VIC
7172,WATTLE HILL,TAS
3128,WATTLE PARK,VIC
5066,WATTLE PARK,SA
2330,WATTLE PONDS,NSW
5280,WATTLE RANGE,SA
5279,WATTLE RANGE EAST,SA
2575,WATTLE RIDGE,NSW
4357,WATTLE RIDGE,QLD
2357,WATTLE SPRINGS,NSW
4704,WATTLEBANK,QLD
3145,WATTLETREE ROAD PO,VIC
6166,WATTLEUP,WA
2795,WATTON,NSW
6479,WATTONING,WA
3646,WATTVILLE,VIC
4875,WAUA ISLET,QLD
3352,WAUBRA,VIC
2446,WAUCHOPE,NSW
4871,WAUGH POCKET,QLD
2711,WAUGORAH,NSW
5440,WAUKARINGA,SA
2422,WAUKIVORY,NSW
5573,WAURALTEE,SA
3216,WAURN PONDS,VIC
852,WAVE HILL,NT
4012,WAVELL HEIGHTS,QLD
4012,WAVELL HEIGHTS NORTH,QLD
2024,WAVERLEY,NSW
4825,WAVERLEY,QLD
7250,WAVERLEY,TAS
3170,WAVERLEY GARDENS,VIC
2337,WAVERLY,NSW
2060,WAVERTON,NSW
2447,WAY WAY,NSW
7140,WAYATINAH,TAS
3888,WAYGARA,VIC
2580,WAYO,NSW
5034,WAYVILLE,SA
2340,WEABONGA,NSW
4722,WEALWANDANGIE,QLD
2382,WEAN,NSW
3352,WEATHERBOARD,VIC
4860,WEBB,QLD
5501,WEBB BEACH,SA
2421,WEBBERS CREEK,NSW
6530,WEBBERTON,WA
2775,WEBBS CREEK,NSW
822,WEDDELL,NT
2560,WEDDERBURN,NSW
3518,WEDDERBURN,VIC
3518,WEDDERBURN JUNCTION,VIC
5606,WEDGE ISLAND,SA
6044,WEDGE ISLAND,WA
6315,WEDGECARRUP,WA
6721,WEDGEFIELD,WA
2582,WEE JASPER,NSW
2388,WEE WAA,NSW
3568,WEE WEE RUP,VIC
3237,WEEAPROINAH,VIC
2594,WEEDALLION,NSW
7304,WEEGENA,TAS
5440,WEEKEROO,SA
2871,WEELONG,NSW
2406,WEEMELAH,NSW
4497,WEENGALLON,QLD
3890,WEERAGUA,VIC
3251,WEERING,VIC
3260,WEERITE,VIC
5495,WEEROONA ISLAND,SA
4703,WEERRIBA,QLD
7304,WEETAH,TAS
2395,WEETALIBA,NSW
2614,WEETANGERA,ACT
2669,WEETHALLE,NSW
5573,WEETULTA,SA
3518,WEHLA,VIC
2839,WEILMORINGLE,NSW
4874,WEIPA,QLD
4874,WEIPA AIRPORT,QLD
4406,WEIR RIVER,QLD
3338,WEIR VIEWS,VIC
2415,WEISMANTELS,NSW
2669,WEJA,NSW
2642,WELAREGANG,NSW
5724,WELBOURN HILL,SA
6477,WELBUNGIN,WA
2575,WELBY,NSW
4670,WELCOME CREEK,QLD
6640,WELD RANGE,WA
7264,WELDBOROUGH,TAS
5007,WELLAND,SA
6170,WELLARD,WA
4350,WELLCAMP,QLD
4121,WELLERS HILL,QLD
4417,WELLESLEY,QLD
6233,WELLESLEY,WA
4871,WELLESLEY ISLANDS,QLD
4892,WELLESLEY ISLANDS,QLD
2370,WELLINGROVE,NSW
2820,WELLINGTON,NSW
5259,WELLINGTON,SA
5259,WELLINGTON EAST,SA
6236,WELLINGTON FOREST,WA
6236,WELLINGTON MILL,WA
7054,WELLINGTON PARK,TAS
4160,WELLINGTON POINT,QLD
2371,WELLINGTON VALE,NSW
2460,WELLS CROSSING,NSW
3551,WELLSFORD,VIC
6328,WELLSTEAD,WA
4507,WELSBY,QLD
3462,WELSHMANS REEF,VIC
3966,WELSHPOOL,VIC
6106,WELSHPOOL,WA
6106,WELSHPOOL DC,WA
6986,WELSHPOOL DC,WA
6014,WEMBLEY,WA
6913,WEMBLEY,WA
6019,WEMBLEY DOWNS,WA
3549,WEMEN,VIC
2250,WENDOREE PARK,NSW
3355,WENDOUREE,VIC
3355,WENDOUREE VILLAGE,VIC
4615,WENGENVILLE,QLD
4874,WENLOCK,QLD
3241,WENSLEYDALE,VIC
2648,WENTWORTH,NSW
3875,WENTWORTH,VIC
2782,WENTWORTH FALLS,NSW
2127,WENTWORTH POINT,NSW
2177,WENTWORTH PORT,NSW
2145,WENTWORTHVILLE,NSW
5278,WEPAR,SA
5482,WEPOWIE,SA
2577,WERAI,NSW
4405,WERANGA,QLD
3186,WERE STREET PO,VIC
2720,WEREBOLDERA,NSW
4417,WERIBONE,QLD
2720,WERMATONG,NSW
3352,WERNETH,VIC
2570,WEROMBI,NSW
3364,WERONA,VIC
2534,WERRI BEACH,NSW
3030,WERRIBEE,VIC
3030,WERRIBEE SOUTH,VIC
2446,WERRIKIMBE,NSW
3496,WERRIMULL,VIC
2747,WERRINGTON,NSW
2747,WERRINGTON COUNTY,NSW
2747,WERRINGTON DOWNS,NSW
2341,WERRIS CREEK,NSW
5732,WERTALOONA,SA
3799,WESBURN,VIC
7307,WESLEY VALE,TAS
2640,WEST ALBURY,NSW
4306,WEST AMBERLEY,QLD
2350,WEST ARMIDALE,NSW
822,WEST ARNHEM,NT
6606,WEST BALLIDU,WA
2478,WEST BALLINA,NSW
2795,WEST BATHURST,NSW
5024,WEST BEACH,SA
6450,WEST BEACH,WA
3550,WEST BENDIGO,VIC
6532,WEST BINNU,WA
5491,WEST BUNDALEER,SA
2471,WEST BUNGAWALBIN,NSW
4219,WEST BURLEIGH,QLD
6280,WEST BUSSELTON,WA
6330,WEST CAPE HOWE,WA
6630,WEST CASUARINAS,WA
1515,WEST CHATSWOOD,NSW
6214,WEST COOLUP,WA
2471,WEST CORAKI,NSW
3992,WEST CREEK,VIC
5008,WEST CROYDON,SA
7310,WEST DEVONPORT,TAS
4101,WEST END,QLD
4810,WEST END,QLD
6530,WEST END,WA
6337,WEST FITZGERALD,WA
3012,WEST FOOTSCRAY,VIC
4680,WEST GLADSTONE,QLD
2250,WEST GOSFORD,NSW
4359,WEST HALDON,QLD
2443,WEST HAVEN,NSW
5007,WEST HINDMARSH,SA
7000,WEST HOBART,TAS
6369,WEST HOLLETON,WA
2171,WEST HOXTON,NSW
4305,WEST IPSWICH,QLD
6799,WEST ISLAND COCOS (KEELING) ISLANDS,WA
6430,WEST KALGOORLIE,WA
2440,WEST KEMPSEY,NSW
7306,WEST KENTISH,TAS
5021,WEST LAKES,SA
5020,WEST LAKES SHORE,SA
6430,WEST LAMINGTON,WA
7250,WEST LAUNCESTON,TAS
6007,WEST LEEDERVILLE,WA
6901,WEST LEEDERVILLE,WA
6705,WEST LYONS RIVER,WA
4740,WEST MACKAY,QLD
3003,WEST MELBOURNE,VIC
7330,WEST MONTAGU,TAS
7009,WEST MOONAH,TAS
7321,WEST MOOREVILLE,TAS
2541,WEST NOWRA,NSW
2125,WEST PENNANT HILLS,NSW
6005,WEST PERTH,WA
6872,WEST PERTH,WA
7316,WEST PINE,TAS
6308,WEST PINGELLY,WA
6208,WEST PINJARRA,WA
4819,WEST POINT,QLD
6309,WEST POPANYINNING,WA
4403,WEST PRAIRIE,QLD
2073,WEST PYMBLE,NSW
5275,WEST RANGE,SA
5033,WEST RICHMOND,SA
7321,WEST RIDGLEY,TAS
6346,WEST RIVER,WA
4700,WEST ROCKHAMPTON,QLD
1685,WEST RYDE,NSW
2114,WEST RYDE,NSW
7260,WEST SCOTTSDALE,TAS
4680,WEST STOWE,QLD
6055,WEST SWAN,WA
7325,WEST TAKONE,TAS
2340,WEST TAMWORTH,NSW
6566,WEST TOODYAY,WA
7315,WEST ULVERSTONE,TAS
2286,WEST WALLSEND,NSW
4871,WEST WELLESLEY ISLANDS,QLD
4892,WEST WELLESLEY ISLANDS,QLD
2474,WEST WIANGAREE,NSW
3690,WEST WODONGA,VIC
2500,WEST WOLLONGONG,NSW
4559,WEST WOOMBYE,QLD
2671,WEST WYALONG,NSW
5680,WESTALL,SA
5041,WESTBOURNE PARK,SA
2330,WESTBROOK,NSW
4350,WESTBROOK,QLD
3825,WESTBURY,VIC
7303,WESTBURY,TAS
2650,WESTBY,NSW
3579,WESTBY,VIC
4870,WESTCOURT,QLD
2340,WESTDALE,NSW
2650,WESTDALE,NSW
2653,WESTDALE,NSW
6304,WESTDALE,WA
2831,WESTELLA,NSW
4357,WESTERN CREEK,QLD
7304,WESTERN CREEK,TAS
5268,WESTERN FLAT,SA
7212,WESTERN JUNCTION,TAS
5223,WESTERN RIVER,SA
7140,WESTERWAY,TAS
6111,WESTFIELD,WA
2048,WESTGATE,NSW
4454,WESTGROVE,QLD
4074,WESTLAKE,QLD
2120,WESTLEIGH,NSW
4422,WESTMAR,QLD
2145,WESTMEAD,NSW
3049,WESTMEADOWS,VIC
3351,WESTMERE,VIC
6061,WESTMINSTER,WA
2326,WESTON,NSW
2611,WESTON,ACT
2611,WESTON CREEK,ACT
6423,WESTONIA,WA
5320,WESTONS FLAT,SA
4514,WESTVALE,QLD
2794,WESTVILLE,NSW
2729,WESTWOOD,NSW
4702,WESTWOOD,QLD
6316,WESTWOOD,WA
7292,WESTWOOD,TAS
1851,WETHERILL PARK,NSW
2164,WETHERILL PARK,NSW
2164,WETHERILL PARK BC,NSW
1851,WETHERILL PARK DC,NSW
